annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
p0019166f_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,-1,-1
p0019166f_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,79,65
p0019166f_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,-1,76
p0019166f_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,150
p0019166f_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,22,-1
p0019166f_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,47,-1
p0019166f_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,-1,0
p0019166f_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,106,48
p0019166f_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,237,-1
p0019166f_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,-1,-1
p0019166f_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,88,-1
p0019166f_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,-1,179
p0019166f_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,49,-1
p0019166f_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,75,149
p0019166f_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,-1
p0019166f_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,124,-1
p0019166f_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,203,9
p0019166f_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,5,145
p0019166f_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,56,-1
p0019166f_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,SlightlyNegative,188,108
p0019166f_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,69,-1
p0019166f_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,-1,16
p0019166f_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,130,-1
p0019166f_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,234,-1
p0019166f_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,234,-1
p0019166f_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,-1,-1
p0019166f_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,0019166f-704c-49bd-9944-b6c16d7d0060,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,140,1
p001d52d2_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,121,4
p001d52d2_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,29
p001d52d2_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,33,-1
p001d52d2_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,12,-1
p001d52d2_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,SlightlyPositive,76,-1
p001d52d2_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,-1,-1
p001d52d2_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,SlightlyPositive,-1,78
p001d52d2_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,-1,-1
p001d52d2_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,168,2
p001d52d2_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,202,22
p001d52d2_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,156,82
p001d52d2_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,-1,-1
p001d52d2_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,3,-1
p001d52d2_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,SlightlyPositive,182,182
p001d52d2_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,1,-1
p001d52d2_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,29,-1
p001d52d2_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,7,-1
p001d52d2_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,-1,-1
p001d52d2_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,180,52
p001d52d2_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,70,-1
p001d52d2_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,222,55
p001d52d2_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,208,162
p001d52d2_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,72,42
p001d52d2_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,14,155
p001d52d2_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,79,108
p001d52d2_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,9,-1
p001d52d2_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,35
p001d52d2_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,-1,-1
p001d52d2_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,47,130
p001d52d2_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,198,0
p001d52d2_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,-1,-1
p001d52d2_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,4,-1
p001d52d2_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,-1,-1
p001d52d2_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,-1,1
p001d52d2_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,223,17
p001d52d2_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,49,-1
p001d52d2_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,51,-1
p001d52d2_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,-1
p001d52d2_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,73,-1
p001d52d2_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,96,-1
p001d52d2_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,122,-1
p001d52d2_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,6,16
p001d52d2_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,SlightlyNegative,169,-1
p001d52d2_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,69,-1
p001d52d2_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,80,177
p001d52d2_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,130,-1
p001d52d2_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,137,-1
p001d52d2_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,-1
p001d52d2_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,33,95
p001d52d2_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,001d52d2-bf0a-4232-9c3d-ab0e64d1b473,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,85,1
p0023d31e_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,61,67
p0023d31e_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,197,127
p0023d31e_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,105,-1
p0023d31e_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,12,135
p0023d31e_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Neutral,-1,-1
p0023d31e_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,25,-1
p0023d31e_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,87,14
p0023d31e_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,89,-1
p0023d31e_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,38,-1
p0023d31e_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,184,22
p0023d31e_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,-1,-1
p0023d31e_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,-1,-1
p0023d31e_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,15,-1
p0023d31e_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,176,151
p0023d31e_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,210,-1
p0023d31e_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,SlightlyPositive,64,-1
p0023d31e_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,7,-1
p0023d31e_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,-1,-1
p0023d31e_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,93,-1
p0023d31e_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,-1,-1
p0023d31e_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,-1
p0023d31e_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,162,10
p0023d31e_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,72,119
p0023d31e_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,58,12
p0023d31e_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,-1,-1
p0023d31e_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,186,-1
p0023d31e_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,-1
p0023d31e_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,147,-1
p0023d31e_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,47,50
p0023d31e_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,42,6
p0023d31e_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,77,104
p0023d31e_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,21,168
p0023d31e_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,44,-1
p0023d31e_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,127,1
p0023d31e_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,113,-1
p0023d31e_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,181,-1
p0023d31e_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,75,-1
p0023d31e_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,79
p0023d31e_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,23,-1
p0023d31e_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,SlightlyNegative,96,-1
p0023d31e_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,5,169
p0023d31e_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,0023d31e-5066-4587-a0d4-ed213aa9d0fe,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,SlightlyPositive,13,72
